Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Performance,Increment,FutureSalary,P_leave,P_stay,LikelyToStay,ExpectedLoss,LeaveRiskBin
33,0,0,530,2,16,3,1,1,1681,3,0,36,3,2,7,4,0,5368,16130,1,0,1,25,4,3,80,1,7,2,3,6,5,1,2,4,1.1,5904.8,0.11053686994153564,0.8894631300584643,True,652.6981096307796,Very Low
36,0,2,1351,1,26,4,1,1,1682,1,1,80,3,2,0,3,1,5347,7419,6,0,0,14,3,2,80,2,10,2,2,3,2,0,2,3,1.08,5774.76,0.13308047158836434,0.8669195284116357,True,768.5077841096229,Very Low
44,0,2,528,0,1,3,1,1,1683,3,0,44,3,1,1,4,0,3195,4167,4,0,1,18,3,1,80,3,8,2,3,2,2,2,2,3,1.08,3450.6000000000004,0.11057417587898256,0.8894258241210174,True,381.54725128801726,Very Low
23,1,2,1320,1,8,1,3,1,1684,4,1,93,2,1,2,3,2,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2,3,1.08,4308.12,0.6222068557035153,0.3777931442964847,False,2680.5417991934282,High
38,0,2,1495,1,4,2,3,1,1687,4,0,87,3,1,2,3,1,3306,26176,7,0,0,19,3,4,80,1,7,5,2,0,0,0,0,3,1.08,3570.48,0.0464770790745696,0.9535229209254305,True,165.94548129416927,Very Low
53,0,2,1395,1,24,4,3,1,1689,2,1,48,4,3,0,4,1,7005,3458,3,0,0,15,3,3,80,0,11,2,3,4,3,1,2,3,1.08,7565.400000000001,0.0476065505433596,0.9523934494566404,True,360.1625974807327,Very Low
48,1,1,708,2,7,2,3,1,1691,4,0,95,3,1,8,3,1,2655,11740,2,0,1,11,3,3,80,2,19,3,3,9,7,7,7,3,1.08,2867.4,0.29272690634447374,0.7072730936555263,True,839.365131252144,Low
32,1,2,1259,1,2,4,1,1,1692,4,1,95,3,1,2,2,2,1393,24852,1,0,0,12,3,1,80,0,1,2,3,1,0,0,0,3,1.08,1504.44,0.3297240951216508,0.6702759048783492,True,496.05011766481636,Low
26,0,0,786,1,7,3,3,1,1693,4,1,76,3,1,2,4,2,2570,11925,1,0,0,20,4,3,80,0,7,5,3,7,7,5,7,4,1.1,2827.0000000000005,0.04612567186697216,0.9538743281330279,True,130.39727436793032,Very Low
55,0,2,1441,1,22,3,5,1,1694,1,1,94,2,1,6,2,0,3537,23737,5,0,0,12,3,4,80,1,8,1,3,4,2,1,2,3,1.08,3819.96,0.11056152111323395,0.8894384788867661,True,422.3405881917092,Very Low
34,0,2,1157,1,5,2,3,1,1696,2,1,57,2,2,2,4,1,3986,11912,1,0,0,14,3,3,80,1,15,3,4,15,10,4,13,3,1.08,4304.88,0.019687973386499455,0.9803120266135006,True,84.75436287207377,Very Low
60,0,2,370,1,1,4,3,1,1697,3,1,92,1,3,0,4,0,10883,20467,3,0,0,20,4,3,80,1,19,2,4,1,0,0,0,4,1.1,11971.300000000001,0.05448844070241842,0.9455115592975816,True,652.2974701808618,Very Low
33,0,2,267,1,21,3,3,1,1698,2,1,79,4,1,2,2,1,2028,13637,1,0,0,18,3,4,80,3,14,6,3,14,11,2,13,3,1.08,2190.2400000000002,0.0950922539615815,0.9049077460384185,True,208.2748583168143,Very Low
37,0,1,1278,2,1,4,3,1,1700,3,1,31,1,2,7,4,0,9525,7677,1,0,0,14,3,3,80,2,6,2,2,6,3,1,3,3,1.08,10287.0,0.03191752534414203,0.968082474655858,True,328.33558321518905,Very Low
34,0,2,678,1,19,3,1,1,1701,2,0,35,2,1,6,4,1,2929,20338,1,0,0,12,3,2,80,0,10,3,3,10,9,8,7,3,1.08,3163.32,0.05947523235607635,0.9405247676439237,True,188.13919201662347,Very Low
23,1,2,427,2,7,3,1,1,1702,3,1,99,3,1,8,4,0,2275,25103,1,0,1,21,4,2,80,1,3,2,3,3,2,0,2,4,1.1,2502.5,0.4894065314459337,0.5105934685540663,False,1224.739844943449,Medium
44,0,2,921,1,2,3,1,1,1703,3,0,96,4,3,0,4,1,7879,14810,1,0,1,19,3,2,80,1,9,2,3,8,7,6,7,3,1.08,8509.32,0.022825298320628108,0.9771747016793719,True,194.22776750568715,Very Low
35,0,1,146,1,2,4,3,1,1704,1,1,79,2,1,6,4,2,4930,13970,0,0,1,14,3,3,80,0,6,2,4,5,4,1,4,3,1.08,5324.400000000001,0.13450785695386022,0.8654921430461398,True,716.1736335651334,Very Low
43,0,2,1179,2,2,3,3,1,1706,4,1,73,3,2,7,4,1,7847,6069,1,0,1,17,3,1,80,1,10,3,3,10,9,8,8,3,1.08,8474.76,0.11042500134393304,0.8895749986560669,True,935.8253843895101,Very Low
24,0,2,581,1,9,3,3,1,1707,3,1,62,4,1,6,3,1,4401,17616,1,0,0,16,3,4,80,1,5,1,3,5,3,0,4,3,1.08,4753.08,0.009722869214781268,0.9902771307852187,True,46.213575207392545,Very Low
41,0,2,918,2,6,3,2,1,1708,4,1,35,3,3,7,3,2,9241,15869,1,0,0,12,3,2,80,0,10,3,3,10,8,8,7,3,1.08,9980.28,0.06088007019375264,0.9391199298062474,True,607.6001469533056,Very Low
29,0,2,1082,1,9,4,3,1,1709,4,0,43,3,1,2,3,1,2974,25412,9,0,0,17,3,3,80,1,9,2,3,5,3,1,2,3,1.08,3211.92,0.026801497006193106,0.973198502993807,True,86.08426426413176,Very Low
36,0,2,530,2,2,4,1,1,1710,3,0,51,3,2,8,4,2,4502,7439,3,0,0,15,3,3,80,0,17,2,2,13,7,6,7,3,1.08,4862.160000000001,0.07097096096484273,0.9290290390351572,True,345.0721675648198,Very Low
45,0,0,1238,1,1,1,1,1,1712,3,1,74,2,3,0,3,1,10748,3395,3,0,0,23,4,4,80,1,25,3,2,23,15,14,4,4,1.1,11822.800000000001,0.1104617777202475,0.8895382222797525,True,1305.9675056309422,Very Low
24,1,2,240,0,22,1,0,1,1714,4,1,58,1,1,1,3,1,1555,11585,1,0,0,11,3,3,80,1,1,2,3,1,0,0,0,3,1.08,1679.4,0.31026011124096053,0.6897398887590395,True,521.0508308180691,Low
47,1,1,1093,2,9,3,1,1,1716,3,1,82,1,4,7,3,1,12936,24164,7,0,0,11,3,3,80,0,25,3,1,23,5,14,10,3,1.08,13970.880000000001,0.808312322840367,0.19168767715963297,False,11292.834464924028,Very High
26,0,2,390,1,17,4,3,1,1718,4,1,62,1,1,2,3,1,2305,6217,1,0,0,15,3,3,80,3,3,3,4,3,2,0,2,3,1.08,2489.4,0.09319710237452399,0.9068028976254761,True,232.00486665114002,Very Low
45,0,2,1005,1,28,2,5,1,1719,4,0,48,2,4,5,2,2,16704,17119,1,0,0,11,3,3,80,0,21,2,3,21,6,8,6,3,1.08,18040.32,0.08085671063927337,0.9191432893607266,True,1458.6809340798961,Very Low
32,0,1,585,1,10,3,1,1,1720,1,1,56,3,1,6,3,1,3433,17360,6,0,0,13,3,1,80,1,10,3,2,5,2,1,3,3,1.08,3707.6400000000003,0.11057706801339738,0.8894229319866026,True,409.9799604491927,Very Low
31,0,2,741,1,2,4,1,1,1721,2,1,69,3,1,2,3,1,3477,18103,1,0,0,14,3,4,80,1,6,2,4,5,2,0,3,3,1.08,3755.1600000000003,0.019180209114250293,0.9808197908857497,True,72.02475405746814,Very Low
41,0,0,552,0,4,3,0,1,1722,3,1,60,1,2,1,2,1,6430,20794,6,0,0,19,3,2,80,1,10,4,3,3,2,1,2,3,1.08,6944.400000000001,0.1087888999930693,0.8912111000069307,True,755.4736371118705,Very Low
40,0,2,369,1,8,2,1,1,1724,2,0,92,3,2,4,1,1,6516,5041,2,0,1,16,3,2,80,1,18,3,3,1,0,0,0,3,1.08,7037.280000000001,0.30528075521014975,0.6947192447898503,True,2148.346153025283,Low
24,0,2,506,1,29,1,3,1,1725,2,1,91,3,1,2,1,0,3907,3622,1,0,0,13,3,2,80,3,6,2,4,6,2,1,2,3,1.08,4219.56,0.11057060348961817,0.8894293965103819,True,466.5592956606533,Very Low
46,0,2,717,1,13,4,1,1,1727,3,1,34,3,2,0,2,2,5562,9697,6,0,0,14,3,4,80,0,19,3,3,10,7,0,9,3,1.08,6006.96,0.02072471331221828,0.9792752866877817,True,124.49252387796273,Very Low
35,0,2,1370,1,27,4,1,1,1728,4,1,49,3,2,4,3,1,6883,5151,2,0,0,16,3,2,80,1,17,3,3,7,7,0,7,3,1.08,7433.64,0.00911064763690735,0.9908893523630926,True,67.72527469961994,Very Low
30,0,2,793,1,16,1,1,1,1729,2,1,33,3,1,6,4,1,2862,3811,1,0,0,12,3,2,80,1,10,2,2,10,0,0,8,3,1.08,3090.96,0.02672428528281532,0.9732757147171847,True,82.60369683777084,Very Low
47,0,0,543,2,2,4,2,1,1731,3,1,87,3,2,7,2,1,4978,3536,7,0,0,11,3,4,80,1,4,3,1,1,0,0,0,3,1.08,5376.240000000001,0.4315184078366274,0.5684815921633726,False,2319.94652494759,Medium
46,0,2,1277,2,2,3,1,1,1732,3,1,74,3,3,7,4,0,10368,5596,4,0,1,12,3,2,80,1,13,5,2,10,6,0,3,3,1.08,11197.44,0.06124921970875763,0.9387507802912424,True,685.8344627356311,Very Low
36,1,2,1456,2,13,5,2,1,1733,2,1,96,2,2,7,1,0,6134,8658,5,0,1,13,3,2,80,3,16,3,3,2,2,2,2,3,1.08,6624.72,0.37087387585464315,0.6291261241453568,True,2456.935582851772,Low
32,1,2,964,2,1,2,1,1,1734,1,1,34,1,2,7,2,2,6735,12147,6,0,0,15,3,2,80,0,10,2,3,0,0,0,0,3,1.08,7273.8,0.7458702063386887,0.2541297936613113,False,5425.310706866354,High
23,0,2,160,1,4,1,3,1,1735,3,0,51,3,1,2,2,2,3295,12862,1,0,0,13,3,3,80,0,3,3,1,3,2,1,2,3,1.08,3558.6000000000004,0.1105779907384457,0.8894220092615543,True,393.5028378418329,Very Low
31,0,1,163,1,24,1,5,1,1736,4,0,30,3,2,4,4,2,5238,6670,2,0,0,20,4,4,80,0,9,3,2,5,4,1,4,4,1.1,5761.8,0.07051167861949031,0.9294883213805096,True,406.2741898697793,Very Low
39,0,0,792,1,1,3,1,1,1737,4,1,77,3,2,2,4,1,6472,8989,1,0,1,15,3,4,80,1,9,2,3,9,8,5,8,3,1.08,6989.76,0.014089765491342726,0.9859102345086572,True,98.48407924076774,Very Low
32,0,2,371,2,19,3,1,1,1739,4,1,80,1,3,7,3,1,9610,3840,3,0,0,13,3,3,80,1,10,2,1,4,3,0,2,3,1.08,10378.800000000001,0.1104760870304299,0.8895239129695701,True,1146.6092120714259,Very Low
40,0,2,611,2,7,4,3,1,1740,2,1,88,3,5,3,2,2,19833,4349,1,0,0,14,3,2,80,0,21,3,2,21,8,12,8,3,1.08,21419.640000000003,0.1103961747318657,0.8896038252681343,True,2364.64632013366,Very Low
45,0,2,176,0,4,3,1,1,1744,3,0,56,1,3,1,3,1,9756,6595,4,0,0,21,4,3,80,2,9,2,4,5,0,0,3,4,1.1,10731.6,0.04858373398931428,0.9514162660106857,True,521.3811996797251,Very Low
30,0,1,1312,1,2,4,5,1,1745,4,0,78,2,1,6,1,2,4968,26427,0,0,0,16,3,4,80,0,10,2,3,9,7,0,7,3,1.08,5365.4400000000005,0.052057243047129234,0.9479427569528708,True,279.3100141347891,Very Low
24,0,1,897,0,10,3,3,1,1746,1,1,59,3,1,1,4,1,2145,2097,0,0,0,14,3,4,80,1,3,2,3,2,2,2,1,3,1.08,2316.6000000000004,0.10793079337069388,0.8920692066293061,True,250.03247592254948,Very Low
30,1,1,600,0,8,3,0,1,1747,3,0,66,2,1,1,4,0,2180,9732,6,0,0,11,3,3,80,1,6,0,2,4,2,1,2,3,1.08,2354.4,0.3159250023548436,0.6840749976451563,True,743.8138255442439,Low
31,0,2,1003,2,5,3,5,1,1749,1,1,51,3,2,7,3,1,8346,20943,1,0,0,19,3,3,80,1,6,3,3,5,2,0,2,3,1.08,9013.68,0.032015063104699516,0.9679849368953005,True,288.5735340055679,Very Low
27,0,2,1054,1,8,3,3,1,1751,3,0,67,3,1,6,4,2,3445,6152,1,0,0,11,3,3,80,0,6,5,2,6,2,1,4,3,1.08,3720.6000000000004,0.03118799958471428,0.9688120004152857,True,116.03807125488797,Very Low
29,1,2,428,2,9,3,2,1,1752,2,0,52,1,1,8,2,2,2760,14630,1,0,0,13,3,3,80,0,2,3,3,2,2,2,2,3,1.08,2980.8,0.7618515977890632,0.2381484022109368,False,2270.9272426896396,High
29,0,1,461,1,1,3,1,1,1753,4,1,70,4,2,0,3,2,6294,23060,8,0,1,12,3,4,80,0,10,5,4,3,2,0,2,3,1.08,6797.52,0.1173294586719606,0.8826705413280393,True,797.5493419118256,Very Low
30,0,2,979,2,15,2,2,1,1754,3,1,94,2,3,7,1,0,7140,3088,2,0,0,11,3,1,80,1,12,2,3,7,7,1,7,3,1.08,7711.200000000001,0.027652055859849468,0.9723479441401506,True,213.23053314647123,Very Low
34,0,2,181,1,2,4,3,1,1755,4,1,97,4,1,6,4,1,2932,5586,0,0,1,14,3,1,80,3,6,3,3,5,0,1,2,3,1.08,3166.5600000000004,0.08541964703924583,0.9145803529607541,True,270.4864375285943,Very Low
33,0,0,1283,2,2,3,2,1,1756,4,0,62,3,2,7,2,2,5147,10697,8,0,0,15,3,4,80,0,13,2,2,11,7,1,7,3,1.08,5558.76,0.07229584866919266,0.9277041513308073,True,401.8752717483614,Very Low
49,0,2,1313,2,11,4,2,1,1757,4,0,80,3,2,7,4,2,4507,8191,3,0,0,12,3,3,80,0,8,1,4,5,1,0,4,3,1.08,4867.56,0.03632356244362386,0.9636764375563761,True,176.80711960808574,Very Low
33,1,2,211,2,16,3,1,1,1758,1,0,74,3,3,7,1,2,8564,10092,2,0,1,20,4,3,80,0,11,2,2,0,0,0,0,4,1.1,9420.400000000001,0.96299735422749,0.03700264577251,False,9071.820275764649,Very High
38,0,1,594,1,2,2,3,1,1760,3,0,75,2,1,2,2,1,2468,15963,4,0,0,14,3,2,80,1,9,4,2,6,1,0,5,3,1.08,2665.44,0.03167988664405105,0.9683201133559489,True,84.44083705651944,Very Low
31,1,2,1079,2,16,4,2,1,1761,1,1,70,3,3,7,3,1,8161,19002,2,0,0,13,3,1,80,3,10,2,3,1,0,0,0,3,1.08,8813.880000000001,0.11911772965254033,0.8808822703474597,True,1049.8893750299324,Very Low
29,0,2,590,1,4,3,5,1,1762,4,0,91,2,1,6,1,0,2109,10007,1,0,0,13,3,3,80,1,1,2,3,1,0,0,0,3,1.08,2277.7200000000003,0.05562263140435761,0.9443773685956424,True,126.69278000233342,Very Low
30,0,2,305,1,16,3,1,1,1763,3,1,58,4,2,0,3,1,5294,9128,3,0,0,16,3,3,80,1,10,3,3,7,0,1,7,3,1.08,5717.52,0.018540918123670164,0.9814590818763298,True,106.00807019044665,Very Low
32,0,0,953,1,5,4,5,1,1764,2,1,65,3,1,6,2,2,2718,17674,2,0,0,14,3,2,80,0,12,3,3,7,7,0,7,3,1.08,2935.44,0.0625760077017989,0.9374239922982011,True,183.68811604816855,Very Low
38,0,2,833,1,18,3,3,1,1766,2,1,60,1,2,0,4,1,5811,24539,3,0,1,16,3,3,80,1,15,2,3,1,0,1,0,3,1.08,6275.88,0.17688655210769202,0.823113447892308,True,1110.1187746416222,Very Low
43,1,1,807,1,17,3,5,1,1767,3,1,38,2,1,6,3,1,2437,15587,9,0,1,16,3,4,80,1,6,4,3,1,0,0,0,3,1.08,2631.96,0.8346603705529873,0.16533962944701275,False,2196.7927088806405,Very High
42,0,2,855,1,12,3,3,1,1768,2,1,57,3,1,2,2,0,2766,8952,8,0,0,22,4,2,80,3,7,6,2,5,3,0,4,4,1.1,3042.6000000000004,0.11055617829189125,0.8894438217081088,True,336.3782280709084,Very Low
55,0,2,478,1,2,3,3,1,1770,3,1,60,2,5,5,1,1,19038,19805,8,0,0,12,3,2,80,3,34,2,3,1,0,0,0,3,1.08,20561.04,0.11039303824795939,0.8896069617520406,True,2269.795675137823,Very Low
33,0,0,775,1,4,3,5,1,1771,4,1,90,3,2,6,2,0,3055,6194,5,0,0,15,3,4,80,2,11,2,2,9,8,1,7,3,1.08,3299.4,0.05243678260743025,0.9475632173925698,True,173.00992053495537,Very Low
41,0,2,548,1,9,4,1,1,1772,3,1,94,3,1,2,1,0,2289,20520,1,0,0,20,4,2,80,2,5,2,3,5,3,0,4,4,1.1,2517.9,0.10818595083654,0.89181404916346,True,272.4014056113241,Very Low
34,0,0,1375,2,10,3,1,1,1774,4,1,87,3,2,7,3,0,4001,12313,1,0,1,14,3,3,80,1,15,3,3,15,14,0,7,3,1.08,4321.08,0.04837331756330338,0.9516266824366966,True,209.02497505643896,Very Low
53,0,0,661,1,1,4,3,1,1775,1,0,60,2,4,4,3,1,12965,22308,4,0,1,20,4,4,80,3,27,2,2,3,2,0,2,4,1.1,14261.500000000002,0.07563517244236448,0.9243648275576355,True,1078.6710117867813,Very Low
43,0,2,244,0,2,3,1,1,1778,2,1,97,3,1,1,4,2,3539,5033,0,0,0,13,3,2,80,0,10,5,3,9,7,1,8,3,1.08,3822.1200000000003,0.026794418940334703,0.9732055810596653,True,102.41148452023208,Very Low
34,0,2,511,2,3,2,1,1,1779,4,0,32,1,2,7,4,2,6029,25353,5,0,0,12,3,1,80,0,6,3,3,2,2,2,2,3,1.08,6511.320000000001,0.1362297481372056,0.8637702518627944,True,887.0354836407496,Very Low
21,1,2,337,2,7,1,2,1,1780,2,1,31,3,1,8,2,2,2679,4567,1,0,0,13,3,2,80,0,1,3,3,1,0,1,0,3,1.08,2893.32,0.4540884273653063,0.5459115726346937,False,1313.823128664588,Medium
38,0,2,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,3702,16376,1,0,0,11,3,2,80,1,5,3,3,5,4,0,4,3,1.08,3998.1600000000003,0.010020948025085576,0.9899790519749144,True,40.06535355597615,Very Low
22,1,2,1294,1,8,1,3,1,1783,3,0,79,3,1,2,1,1,2398,15999,1,0,1,17,3,3,80,0,1,6,3,1,0,0,0,3,1.08,2589.84,0.7146511150012244,0.28534888499877564,False,1850.832043674771,High
31,0,2,196,2,29,4,2,1,1784,1,0,91,2,2,7,4,1,5468,13402,1,0,0,14,3,1,80,2,13,3,3,12,7,5,7,3,1.08,5905.4400000000005,0.07861544961984061,0.9213845503801594,True,464.2588208029916,Very Low
51,0,2,942,1,3,3,5,1,1786,1,0,53,3,3,3,3,1,13116,22984,2,0,0,11,3,4,80,0,15,2,3,2,2,2,2,3,1.08,14165.28,0.023847823291338985,0.9761521767086611,True,337.8110943123383,Very Low
37,0,2,589,2,9,2,2,1,1787,2,1,46,2,2,7,2,1,4189,8800,1,0,0,14,3,1,80,2,5,2,3,5,2,0,3,3,1.08,4524.12,0.04429188990710565,0.9557081100928944,True,200.3818249665348,Very Low
46,0,2,734,1,2,4,3,1,1789,3,1,46,3,5,5,4,0,19328,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2,3,1.08,20874.24,0.0594736836203306,0.9405263163796694,True,1241.4679455748499,Very Low
36,0,2,1383,1,10,3,1,1,1790,4,1,90,3,3,0,1,1,8321,25949,7,0,1,13,3,4,80,1,15,1,3,12,8,5,7,3,1.08,8986.68,0.11056884090516701,0.889431159094833,True,993.6467911856463,Very Low
44,1,1,429,1,1,2,3,1,1792,3,1,99,3,1,6,2,0,2342,11092,1,0,1,12,3,3,80,3,6,2,2,5,3,2,3,3,1.08,2529.36,0.1581580244560716,0.8418419755439284,True,400.0385807382093,Very Low
37,0,2,1239,0,8,2,4,1,1794,3,1,89,3,2,1,2,0,4071,12832,2,0,0,13,3,3,80,0,19,4,2,10,0,4,7,3,1.08,4396.68,0.09564207114343304,0.904357928856567,True,420.5075813549092,Very Low
35,1,2,303,2,27,3,1,1,1797,3,1,84,3,2,7,4,2,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7,3,1.08,6278.04,0.7503249353217378,0.24967506467826217,False,4710.569956947283,High
33,0,2,867,1,8,4,1,1,1798,4,1,90,4,1,6,1,1,3143,6076,6,0,0,19,3,2,80,1,14,1,3,10,8,7,6,3,1.08,3394.44,0.06479472025848872,0.9352052797415112,True,219.94179023422444,Very Low
28,0,2,1181,1,1,3,1,1,1799,3,1,82,3,1,6,4,1,2044,5531,1,0,0,11,3,3,80,1,5,6,4,5,3,0,3,3,1.08,2207.52,0.019718419041087856,0.9802815809589122,True,43.52880440158226,Very Low
39,0,2,1253,1,10,1,3,1,1800,3,1,65,3,3,5,3,2,13464,7914,7,0,0,21,4,3,80,0,9,3,3,4,3,2,2,4,1.1,14810.400000000001,0.05265465187055472,0.9473453481294453,True,779.8364560636637,Very Low
46,0,0,849,2,26,2,1,1,1801,2,1,98,2,2,7,2,2,7991,25166,8,0,0,15,3,3,80,0,6,3,3,2,2,2,2,3,1.08,8630.28,0.47753401409627977,0.5224659859037202,False,4121.252251174842,Medium
40,0,2,616,1,2,2,1,1,1802,3,0,99,3,1,2,1,1,3377,25605,4,0,0,17,3,4,80,1,7,5,2,4,3,0,2,3,1.08,3647.1600000000003,0.038738397229503604,0.9612616027704964,True,141.28513283955638,Very Low
42,0,2,1128,1,13,3,3,1,1803,2,1,95,4,2,0,1,1,5538,5696,5,0,0,18,3,3,80,2,10,2,2,0,0,0,0,3,1.08,5981.04,0.11051413657343227,0.8894858634265678,True,660.9894714111614,Very Low
35,0,0,1180,1,2,2,3,1,1804,2,1,90,3,2,4,4,0,5762,24442,2,0,0,14,3,3,80,1,15,6,3,7,7,1,7,3,1.08,6222.96,0.01815967966420325,0.9818403203357967,True,113.00696016315025,Very Low
38,0,0,1336,0,2,3,0,1,1805,1,1,100,3,1,1,2,0,2592,7129,5,0,0,13,3,4,80,3,13,3,3,11,10,3,8,3,1.08,2799.36,0.11049325412278888,0.8895067458772111,True,309.31039586117026,Very Low
34,1,1,234,1,9,4,1,1,1807,4,1,93,3,2,2,1,1,5346,6208,4,0,0,17,3,3,80,1,11,3,2,7,1,0,7,3,1.08,5773.68,0.18568487974639483,0.8143151202536052,True,1072.085076494165,Very Low
37,1,2,370,1,10,4,3,1,1809,4,1,58,3,2,4,1,2,4213,4992,1,0,0,15,3,2,80,0,10,4,1,10,3,0,8,3,1.08,4550.04,0.20061887104247547,0.7993811289575246,True,912.8238879981051,Low
39,0,1,766,2,20,3,1,1,1812,3,1,83,3,2,7,4,0,4127,19188,2,0,0,18,3,4,80,1,7,6,3,2,1,2,2,3,1.08,4457.16,0.05951658522591886,0.9404834147740812,True,265.2749430055565,Very Low
43,0,0,343,1,9,3,1,1,1813,1,1,52,3,1,6,3,2,2438,24978,4,0,0,13,3,3,80,0,7,2,2,3,2,1,2,3,1.08,2633.04,0.11060323229974689,0.8893967677002531,True,291.2227347745255,Very Low
41,0,2,447,1,5,3,1,1,1814,2,1,85,4,2,0,2,2,6870,15530,3,0,0,12,3,1,80,0,11,3,1,3,2,1,2,3,1.08,7419.6,0.11042396331244175,0.8895760366875582,True,819.3016381929929,Very Low
41,0,2,796,2,4,1,2,1,1815,3,0,81,3,3,7,3,0,10447,26458,0,0,1,13,3,4,80,1,23,3,4,22,14,13,5,3,1.08,11282.76,0.11917258109280186,0.8808274189071982,True,1344.5956310506213,Very Low
30,0,2,1092,1,10,3,3,1,1816,1,0,64,3,3,4,3,2,9667,2739,9,0,0,14,3,2,80,0,9,3,3,7,7,0,2,3,1.08,10440.36,0.0521717605081719,0.9478282394918282,True,544.6919615390976,Very Low
26,1,2,920,0,20,2,3,1,1818,4,0,69,3,1,1,2,1,2148,6889,0,0,1,11,3,3,80,0,6,3,3,5,1,1,4,3,1.08,2319.84,0.5164762464552645,0.48352375354473554,False,1198.1422555767808,Medium
46,1,2,261,1,21,2,3,1,1821,4,0,66,3,2,0,2,1,8926,10842,4,0,0,22,4,4,80,1,13,2,4,9,7,3,7,4,1.1,9818.6,0.028907271507101748,0.9710927284928983,True,283.8289360196292,Very Low
40,0,2,1194,1,1,3,1,1,1822,3,0,52,3,2,0,4,0,6513,9060,4,0,0,17,3,4,80,1,12,3,3,5,3,0,3,3,1.08,7034.040000000001,0.005078622175547049,0.994921377824453,True,35.723231527684966,Very Low
34,0,2,810,2,8,2,5,1,1823,2,1,92,4,2,7,3,1,6799,22128,1,0,0,21,4,3,80,2,10,5,3,10,8,4,8,4,1.1,7478.900000000001,0.05208169024247,0.94791830975753,True,389.5137531544089,Very Low
58,0,0,350,2,2,3,3,1,1824,2,1,52,3,4,3,2,0,16291,22577,4,0,0,22,4,4,80,1,37,0,2,16,9,14,14,4,1.1,17920.100000000002,0.1104556992042875,0.8895443007957125,True,1979.3771753107526,Very Low
35,0,2,185,1,23,4,3,1,1826,2,1,91,1,1,2,3,1,2705,9696,0,0,0,16,3,2,80,1,6,2,4,5,4,0,3,3,1.08,2921.4,0.08809884944647475,0.9119011505535253,True,257.37197877293136,Very Low
47,0,2,1001,1,4,3,1,1,1827,3,0,92,2,3,4,2,0,10333,19271,8,0,1,12,3,3,80,1,28,4,3,22,11,14,10,3,1.08,11159.640000000001,0.11039140252955192,0.8896085974704481,True,1231.928311324889,Very Low
40,0,2,750,1,12,3,1,1,1829,2,0,47,3,2,0,1,0,4448,10748,2,0,0,12,3,2,80,1,15,3,3,7,4,7,7,3,1.08,4803.84,0.049271779265662674,0.9507282207343373,True,236.69374410756097,Very Low
54,0,2,431,1,7,4,3,1,1830,4,0,68,3,2,6,4,1,6854,15696,4,0,0,15,3,2,80,1,14,2,2,7,1,1,7,3,1.08,7402.320000000001,0.009686890556949376,0.9903131094430506,True,71.70546370751751,Very Low
31,0,1,1125,2,7,4,2,1,1833,1,0,68,3,3,7,1,1,9637,8277,2,0,0,14,3,4,80,2,9,3,3,3,2,2,2,3,1.08,10407.960000000001,0.09198811101766807,0.9080118889823319,True,957.4085799474486,Very Low
28,0,2,1217,1,1,3,3,1,1834,3,0,67,3,1,6,1,1,3591,12719,1,0,0,25,4,3,80,1,3,3,3,3,2,1,2,4,1.1,3950.1000000000004,0.06125285737143409,0.938747142628566,True,241.95491190290184,Very Low
38,0,2,723,2,2,4,2,1,1835,2,0,77,1,2,8,4,1,5405,4244,2,0,1,20,4,1,80,2,20,4,2,4,2,0,3,4,1.1,5945.500000000001,0.07731393163149773,0.9226860683685023,True,459.6699805150698,Very Low
26,0,2,572,2,10,3,3,1,1836,3,1,46,3,2,7,4,2,4684,9125,1,0,0,13,3,1,80,0,5,4,3,5,3,1,2,3,1.08,5058.72,0.027652395071938826,0.9723476049280612,True,139.88572399831838,Very Low
58,0,1,1216,1,15,4,1,1,1837,1,1,87,3,4,5,3,1,15787,21624,2,0,1,14,3,2,80,0,23,3,3,2,2,2,2,3,1.08,17049.960000000003,0.11045763317449084,0.8895423668255091,True,1883.2982273197422,Very Low
18,0,0,1431,1,14,3,3,1,1839,2,0,33,3,1,6,3,2,1514,8018,1,0,0,16,3,3,80,0,0,4,1,0,0,0,0,3,1.08,1635.1200000000001,0.36864934761227985,0.6313506523877201,True,602.7859212677911,Low
31,1,2,359,0,18,5,0,1,1842,4,1,89,4,1,1,1,1,2956,21495,0,0,0,17,3,3,80,0,2,4,3,1,0,0,0,3,1.08,3192.48,0.6869346505845834,0.31306534941541664,False,2193.0251332982707,High
